game_id1,matchup,location,w,final_margin,shot_number,period,game_clock,shot_clock,dribbles,touch_time,shot_dist,pts_type,shot_result,closest_defender,closest_defender_player_id,close_def_dist,fgm,pts,player_name,player_id
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,1,1,11:37:00,18.5,5,4.6,8.4,2,missed,"Roberson, Andre",203460,1.8,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,2,1,11:04:00,0.5,10,8.0,16.3,2,made,"Roberson, Andre",203460,4.1,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,3,1,09:08:00,19.7,6,4.7,5.5,2,missed,"Perkins, Kendrick",2570,0.5,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,4,1,08:33:00,20.9,1,1.6,2.7,2,missed,"Durant, Kevin",201142,3.0,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,5,1,08:22:00,19.7,2,3.2,2.4,2,missed,"Roberson, Andre",203460,1.6,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,6,1,04:47:00,3.0,0,6.4,20.5,2,made,"Morrow, Anthony",201627,4.6,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,7,1,03:51:00,21.0,1,1.2,5.8,2,made,"Morrow, Anthony",201627,3.6,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,8,2,10:20:00,19.4,7,4.2,21.4,2,missed,"Durant, Kevin",201142,6.5,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,9,2,09:33:00,19.0,4,4.0,3.0,2,made,"Ibaka, Serge",201586,2.4,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,10,2,08:54:00,10.9,16,12.3,4.9,2,made,"Morrow, Anthony",201627,2.9,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,11,2,08:11:00,6.2,0,2.3,23.7,2,missed,"Morrow, Anthony",201627,3.2,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,12,2,07:31:00,4.5,2,3.6,9.0,2,missed,"Waiters, Dion",203079,5.3,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,13,2,06:48:00,7.7,0,0.8,26.6,3,missed,"Westbrook, Russell",201566,9.4,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,14,2,02:48:00,4.0,2,6.0,4.0,2,made,"Perkins, Kendrick",2570,1.9,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,15,2,01:47:00,9.7,0,0.8,17.0,2,missed,"Westbrook, Russell",201566,4.6,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,16,2,00:10:00,2.7,24,21.2,4.9,2,made,"Perkins, Kendrick",2570,0.8,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,17,3,11:46:00,9.9,1,6.2,23.1,3,missed,"Ibaka, Serge",201586,5.3,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,18,4,11:31:00,10.5,0,1.2,24.7,3,made,"Durant, Kevin",201142,6.8,true,3,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,19,4,10:31:00,11.0,14,12.8,16.5,2,made,"Morrow, Anthony",201627,3.1,true,2,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,20,4,09:45:00,9.1,16,15.0,27.8,3,made,"Waiters, Dion",203079,4.3,true,3,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,21,4,09:24:00,18.8,0,0.7,23.1,3,missed,"Ibaka, Serge",201586,7.2,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,22,4,07:37:00,4.7,0,1.1,28.5,3,missed,"Westbrook, Russell",201566,5.1,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,23,4,05:51:00,5.9,18,15.8,22.3,2,missed,"Westbrook, Russell",201566,5.0,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,24,4,05:20:00,4.4,19,18.8,9.6,2,missed,"Ibaka, Serge",201586,8.1,false,0,lebron james,2544
21400658,"JAN 25, 2015 - CLE vs. OKC",H,W,10,25,4,04:13:00,7.9,4,6.0,15.1,2,made,"Westbrook, Russell",201566,5.3,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,1,1,11:04:00,14.0,2,2.8,4.0,2,missed,"Kidd-Gilchrist, Michael",203077,2.1,false,0,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,2,1,08:35:00,6.7,2,2.6,25.5,3,missed,"Kidd-Gilchrist, Michael",203077,3.8,false,0,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,3,1,02:35:00,17.3,7,6.3,6.7,2,made,"Jefferson, Al",2744,4.4,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,4,1,00:02:00,,15,14.1,7.0,2,made,"Neal, Gary",202390,1.0,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,5,2,08:31:00,11.8,8,8.8,6.2,2,made,"Stephenson, Lance",202362,1.3,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,6,2,07:51:00,21.7,2,2.4,3.6,2,made,"Roberts, Brian",203148,3.0,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,7,2,07:24:00,11.1,1,1.4,5.4,2,made,"Jefferson, Al",2744,2.2,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,8,2,06:46:00,21.9,3,3.2,1.7,2,made,"Zeller, Cody",203469,13.0,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,9,2,06:10:00,22.2,0,1.4,0.5,2,made,"Neal, Gary",202390,9.7,true,2,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,10,3,11:30:00,10.7,3,5.4,4.3,2,missed,"Henderson, Gerald",201945,5.8,false,0,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,11,3,11:25:00,22.8,0,0.7,25.0,3,made,"Henderson, Gerald",201945,3.5,true,3,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,12,3,07:42:00,21.4,2,2.2,25.2,3,made,"Kidd-Gilchrist, Michael",203077,2.3,true,3,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,13,3,06:31:00,11.9,0,1.8,26.7,3,missed,"Kidd-Gilchrist, Michael",203077,2.5,false,0,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,14,3,06:07:00,12.4,0,2.6,20.6,2,missed,"Kidd-Gilchrist, Michael",203077,3.8,false,0,lebron james,2544
21400643,"JAN 23, 2015 - CLE vs. CHA",H,W,39,15,3,03:26:00,13.0,0,1.0,4.2,2,missed,"Kidd-Gilchrist, Michael",203077,0.7,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,1,1,08:13:00,19.2,2,2.2,3.0,2,made,"Kanter, Enes",202683,0.0,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,2,1,07:50:00,16.0,2,2.9,17.2,2,missed,"Hayward, Gordon",202330,4.6,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,3,1,05:20:00,9.0,0,4.8,25.2,3,missed,"Favors, Derrick",202324,5.0,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,4,1,04:36:00,19.1,5,5.8,7.8,2,made,"Favors, Derrick",202324,1.8,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,5,1,00:02:00,,5,5.2,9.4,2,missed,"Hayward, Gordon",202330,6.1,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,6,2,11:34:00,17.9,1,3.1,2.8,2,made,"Millsap, Elijah",202407,0.2,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,7,2,07:28:00,18.4,4,4.2,7.3,2,made,"Ingles, Joe",204060,1.7,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,8,2,03:38:00,21.0,0,1.1,1.2,2,made,"Hayward, Gordon",202330,9.3,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,9,2,01:16:00,10.6,1,6.2,21.9,2,missed,"Hayward, Gordon",202330,4.1,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,10,2,00:30:00,17.5,13,6.4,22.1,3,missed,"Hayward, Gordon",202330,4.0,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,11,3,08:02:00,21.5,0,0.7,2.9,2,made,"Hayward, Gordon",202330,2.4,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,12,3,07:24:00,11.3,1,1.6,7.9,2,missed,"Ingles, Joe",204060,2.8,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,13,3,05:02:00,4.0,7,7.2,6.0,2,made,"Gobert, Rudy",203497,0.2,true,2,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,14,4,06:29:00,1.3,8,6.5,8.4,2,missed,"Kanter, Enes",202683,4.2,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,15,4,05:12:00,4.1,1,7.1,16.6,2,missed,"Millsap, Elijah",202407,5.3,false,0,lebron james,2544
21400626,"JAN 21, 2015 - CLE vs. UTA",H,W,14,16,4,04:19:00,11.7,1,5.4,8.7,2,made,"Millsap, Elijah",202407,0.6,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,1,1,09:36:00,13.0,9,8.1,20.9,2,made,"Gibson, Taj",201959,4.6,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,2,1,07:28:00,10.4,0,0.9,14.9,2,missed,"Butler, Jimmy",202710,3.5,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,3,1,07:05:00,19.4,0,1.6,3.4,2,made,"Hinrich, Kirk",2550,2.6,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,4,1,01:54:00,7.6,0,8.8,27.0,3,missed,"Moore, E'Twaun",202734,3.4,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,5,1,00:39:00,10.7,13,13.1,4.2,2,missed,"Butler, Jimmy",202710,5.0,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,6,2,10:12:00,17.0,8,6.6,2.4,2,made,"Butler, Jimmy",202710,1.8,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,7,2,08:11:00,10.5,1,3.6,6.7,2,made,"Butler, Jimmy",202710,1.3,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,8,2,05:17:00,6.7,19,16.8,21.4,2,missed,"Butler, Jimmy",202710,4.7,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,9,2,04:46:00,19.1,4,4.5,24.7,3,missed,"Butler, Jimmy",202710,5.0,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,10,2,03:41:00,5.5,3,6.6,9.4,2,missed,"Butler, Jimmy",202710,2.3,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,11,2,02:48:00,19.1,0,1.6,8.5,2,made,"Butler, Jimmy",202710,3.4,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,12,2,01:44:00,10.1,2,2.7,2.9,2,made,"Gasol, Pau",2200,2.4,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,13,3,09:09:00,14.0,0,1.0,0.9,2,missed,"Butler, Jimmy",202710,2.5,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,14,3,08:37:00,9.0,2,2.4,25.1,3,missed,"Gibson, Taj",201959,6.8,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,15,3,07:32:00,3.1,8,12.3,23.7,2,made,"Butler, Jimmy",202710,3.6,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,16,3,04:21:00,9.3,17,14.5,12.6,2,made,"Butler, Jimmy",202710,3.7,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,17,4,10:56:00,10.6,1,4.8,13.9,2,made,"Snell, Tony",203503,2.9,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,18,4,09:03:00,8.8,0,2.9,15.8,2,missed,"Snell, Tony",203503,3.3,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,19,4,08:48:00,12.0,2,5.2,17.8,2,made,"Gibson, Taj",201959,8.3,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,20,4,08:10:00,2.3,5,6.9,22.9,2,missed,"Gibson, Taj",201959,4.3,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,21,4,06:55:00,3.0,5,8.2,5.3,2,made,"Mirotic, Nikola",202703,1.6,true,2,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,22,4,05:52:00,3.8,11,11.2,9.7,2,missed,"Butler, Jimmy",202710,3.1,false,0,lebron james,2544
21400620,"JAN 19, 2015 - CLE vs. CHI",H,W,14,23,4,05:51:00,3.8,0,0.0,10.1,2,made,"Butler, Jimmy",202710,2.9,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,1,1,08:39:00,9.9,3,5.3,27.4,3,missed,"Barnes, Matt",2440,5.0,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,2,1,06:27:00,18.8,4,5.3,6.1,2,made,"Jordan, DeAndre",201599,5.5,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,3,1,02:18:00,10.7,3,3.8,5.3,2,made,"Hawes, Spencer",201150,3.2,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,4,1,00:22:00,1.0,0,7.5,25.3,3,missed,"Jones, Dahntay",2563,3.9,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,5,2,11:08:00,10.3,4,3.5,21.7,2,made,"Jones, Dahntay",2563,4.7,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,6,2,09:36:00,8.6,0,3.1,24.6,3,made,"Jones, Dahntay",2563,4.7,true,3,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,7,2,08:10:00,12.7,5,6.3,19.0,2,missed,"Barnes, Matt",2440,2.7,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,8,2,05:28:00,12.0,2,3.3,20.8,2,missed,"Barnes, Matt",2440,4.9,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,9,2,04:30:00,14.5,5,5.1,5.9,2,made,"Jordan, DeAndre",201599,3.0,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,10,2,01:08:00,9.9,15,13.3,4.9,2,missed,"Paul, Chris",101108,4.2,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,11,3,11:15:00,22.9,1,3.5,7.2,2,made,"Griffin, Blake",201933,26.3,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,12,3,10:41:00,17.3,7,6.4,5.5,2,missed,"Barnes, Matt",2440,2.5,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,13,3,08:35:00,12.0,14,10.2,18.2,2,missed,"Barnes, Matt",2440,6.5,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,14,3,06:36:00,0.2,0,1.2,23.5,3,missed,"Jordan, DeAndre",201599,5.7,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,15,3,05:52:00,5.6,0,0.0,2.8,2,made,"Jordan, DeAndre",201599,2.3,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,16,4,10:34:00,9.2,9,9.6,25.7,3,made,"Rivers, Austin",203085,3.5,true,3,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,17,4,09:59:00,6.3,16,16.1,7.6,2,missed,"Barnes, Matt",2440,4.0,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,18,4,09:51:00,23.0,1,4.0,25.4,3,missed,"Hawes, Spencer",201150,5.5,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,19,4,09:07:00,24.0,0,0.0,14.6,2,made,"Crawford, Jamal",2037,9.5,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,20,4,08:42:00,9.0,14,14.6,25.6,3,missed,"Jordan, DeAndre",201599,5.4,false,0,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,21,4,06:33:00,11.9,1,2.2,21.5,2,made,"Jordan, DeAndre",201599,12.1,true,2,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,22,4,04:37:00,1.5,0,3.5,26.0,3,made,"Barnes, Matt",2440,3.2,true,3,lebron james,2544
21400599,"JAN 16, 2015 - CLE @ LAC",A,W,5,23,4,03:57:00,3.5,15,13.2,20.3,2,missed,"Griffin, Blake",201933,3.3,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,1,1,10:46:00,6.9,0,2.5,28.2,3,missed,"Johnson, Wesley",202325,5.1,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,2,1,07:06:00,3.2,1,7.7,2.7,2,made,"Johnson, Wesley",202325,4.2,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,3,2,10:41:00,9.6,0,2.7,21.4,2,missed,"Kelly, Ryan",203527,7.0,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,4,2,10:37:00,21.8,0,1.5,26.7,3,missed,"Kelly, Ryan",203527,6.2,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,5,2,08:31:00,13.0,6,6.9,8.0,2,made,"Hill, Jordan",201941,4.5,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,6,2,07:35:00,13.1,2,3.7,1.7,2,made,"Boozer, Carlos",2430,4.3,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,7,2,06:41:00,17.7,5,6.0,8.6,2,made,"Kelly, Ryan",203527,0.0,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,8,2,03:52:00,21.9,1,2.5,1.7,2,missed,"Price, Ronnie",101179,4.7,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,9,2,00:37:00,7.3,10,9.8,16.0,2,made,"Bryant, Kobe",977,6.0,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,10,2,00:05:00,5.0,17,19.1,25.2,3,missed,"Johnson, Wesley",202325,3.5,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,11,3,11:22:00,10.0,0,0.0,26.8,3,missed,"Bryant, Kobe",977,10.9,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,13,3,08:56:00,14.0,8,6.8,4.0,2,made,"Johnson, Wesley",202325,2.8,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,14,3,01:21:00,13.0,1,2.6,25.4,3,made,"Kelly, Ryan",203527,7.9,true,3,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,15,3,00:42:00,8.3,10,9.0,25.8,3,made,"Kelly, Ryan",203527,5.4,true,3,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,16,3,00:04:00,,6,6.4,29.8,3,missed,"Black, Tarik",204028,5.0,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,17,4,11:00:00,1.1,9,10.0,10.3,2,made,"Young, Nick",201156,3.0,true,2,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,18,4,09:32:00,7.6,15,16.3,28.9,3,missed,"Lin, Jeremy",202391,3.9,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,19,4,09:19:00,13.0,11,8.5,20.2,2,missed,"Lin, Jeremy",202391,3.0,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,20,4,07:39:00,4.0,7,9.8,25.3,3,made,"Young, Nick",201156,4.3,true,3,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,21,4,02:54:00,6.5,13,18.2,2.5,2,missed,"Hill, Jordan",201941,3.3,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,22,4,01:33:00,4.0,21,21.1,11.5,2,missed,"Young, Nick",201156,5.4,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,23,4,00:51:00,4.4,17,17.5,20.3,2,missed,"Johnson, Wesley",202325,5.1,false,0,lebron james,2544
21400586,"JAN 15, 2015 - CLE @ LAL",A,W,7,24,4,00:23:00,3.0,1,5.3,6.0,2,made,"Hill, Jordan",201941,1.8,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,1,1,09:35:00,20.2,3,5.3,25.3,3,missed,"Tucker, PJ",200782,4.7,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,2,1,08:01:00,8.2,3,3.2,4.0,2,made,"Len, Alex",203458,2.5,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,3,1,07:18:00,14.0,1,3.6,4.6,2,missed,"Len, Alex",203458,3.4,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,4,1,07:10:00,5.8,0,3.7,28.0,3,made,"Tucker, PJ",200782,4.5,true,3,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,5,1,02:11:00,1.5,0,0.9,27.4,3,made,"Morris, Marcus",202694,4.1,true,3,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,6,1,01:34:00,8.3,0,2.0,25.0,3,missed,"Morris, Marcus",202694,3.3,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,7,1,00:15:00,8.1,0,4.6,3.4,2,missed,"Wright, Brandan",201148,0.8,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,8,2,01:11:00,21.2,4,3.9,0.5,2,made,"Thomas, Isaiah",202738,3.5,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,9,2,00:02:00,,0,0.0,2.8,2,made,"Morris, Markieff",202693,0.0,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,10,3,06:35:00,17.4,1,7.1,24.8,3,missed,"Tucker, PJ",200782,4.0,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,11,3,00:06:00,,6,3.9,7.3,2,made,"Tucker, PJ",200782,5.2,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,12,4,11:30:00,11.7,9,13.8,3.9,2,made,"Tucker, PJ",200782,1.5,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,13,4,09:28:00,15.6,4,4.9,2.8,2,made,"Len, Alex",203458,3.0,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,14,4,08:23:00,12.3,1,4.6,24.7,3,made,"Tucker, PJ",200782,7.9,true,3,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,15,4,03:55:00,9.1,14,15.8,3.7,2,made,"Len, Alex",203458,3.0,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,16,4,02:17:00,2.4,2,8.3,25.0,3,missed,"Tucker, PJ",200782,4.3,false,0,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,17,4,00:51:00,24.0,0,0.0,14.1,2,made,"Tucker, PJ",200782,11.3,true,2,lebron james,2544
21400570,"JAN 13, 2015 - CLE @ PHX",A,L,-7,18,4,00:24:00,20.8,3,3.1,26.3,3,missed,"Tucker, PJ",200782,2.9,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,1,1,10:35:00,14.6,2,5.4,3.9,2,missed,"Singler, Kyle",202713,2.6,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,2,1,08:22:00,8.2,1,5.2,20.3,2,made,"Singler, Kyle",202713,4.3,true,2,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,3,1,07:44:00,6.0,3,3.0,9.4,2,missed,"Monroe, Greg",202328,0.0,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,4,1,04:19:00,7.9,0,2.1,25.5,3,made,"Singler, Kyle",202713,4.4,true,3,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,5,2,05:45:00,10.1,0,3.7,19.7,2,made,"Butler, Caron",2406,4.6,true,2,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,6,2,05:08:00,21.7,0,0.7,28.2,3,missed,"Butler, Caron",2406,12.5,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,7,2,04:26:00,3.2,0,1.4,24.3,3,missed,"Butler, Caron",2406,7.5,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,8,2,03:21:00,4.6,2,4.5,20.2,2,missed,"Butler, Caron",2406,3.4,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,9,2,02:22:00,9.1,15,15.5,2.7,2,missed,"Drummond, Andre",203083,0.1,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,10,2,01:04:00,0.3,0,4.6,33.6,3,missed,"Butler, Caron",2406,4.1,false,0,lebron james,2544
21400453,"DEC 28, 2014 - CLE vs. DET",H,L,-23,11,2,00:33:00,8.1,4,7.4,26.0,3,missed,"Butler, Caron",2406,3.7,false,0,lebron james,2544
